Date_Scrap,Power Station,Plant Name,Location,Latitude,Longitude,Confidence_Location,Unit name,Status,Fuel(s),Capacity (MW),Technology,Start year,Retired year,Owner,URL,
1/23/2024,ASTARC power station,ASTARC power station,"Pandhartal & Khursapar, Lohra (or Umred), Nagpur, Maharashtra, India",20.863784,79.273739,approximate,Unit 1,cancelled,coal - unknown,660,supercritical,,,ASTARC Power [100.0%],https://www.gem.wiki/ASTARC_power_station,
1/23/2024,Athena Chhattisgarh power station,Athena Chhattisgarh power station,"Bade Dumarpali, Kharsia, Raigarh, Chhattisgarh, India",21.906765,83.129001,exact,Unit 2,construction,coal - unknown,600,supercritical,2030-2031,,Athena Energy Ventures Pvt Ltd (AEVPL) [100.0%],https://www.gem.wiki/Athena_Chhattisgarh_power_station,
1/23/2024,Athena Chhattisgarh power station,Athena Chhattisgarh power station,"Bade Dumarpali, Kharsia, Raigarh, Chhattisgarh, India",21.906765,83.129001,exact,Unit 1,construction,coal - unknown,600,supercritical,2030-2031,,Athena Energy Ventures Pvt Ltd (AEVPL) [100.0%],https://www.gem.wiki/Athena_Chhattisgarh_power_station,
1/23/2024,Athiyakurichi power station,Athiyakurichi power station,"Athiyakurichi, Udangudi, Thoothukudi, Tamil Nadu, India",8.43,78.02,approximate,Unit 3,cancelled,coal - unknown,660,supercritical,,,NC Energy Ltd [100.0%],https://www.gem.wiki/Athiyakurichi_power_station,
1/23/2024,Athiyakurichi power station,Athiyakurichi power station,"Athiyakurichi, Udangudi, Thoothukudi, Tamil Nadu, India",8.43,78.02,approximate,Unit 1,cancelled,coal - unknown,660,supercritical,,,NC Energy Ltd [100.0%],https://www.gem.wiki/Athiyakurichi_power_station,
1/23/2024,Athiyakurichi power station,Athiyakurichi power station,"Athiyakurichi, Udangudi, Thoothukudi, Tamil Nadu, India",8.43,78.02,approximate,Unit 4,cancelled,coal - unknown,660,supercritical,,,NC Energy Ltd [100.0%],https://www.gem.wiki/Athiyakurichi_power_station,
1/23/2024,Athiyakurichi power station,Athiyakurichi power station,"Athiyakurichi, Udangudi, Thoothukudi, Tamil Nadu, India",8.43,78.02,approximate,Unit 2,cancelled,coal - unknown,660,supercritical,,,NC Energy Ltd [100.0%],https://www.gem.wiki/Athiyakurichi_power_station,
1/23/2024,Atul power station,Atul power station,"Atul, Gujarat, India",20.537058,72.933282,exact,New Unit,operating,coal - unknown,50,unknown,2024,,Atul Ltd [100.0%],https://www.gem.wiki/Atul_power_station,
1/23/2024,Atul power station,Atul power station,"Atul, Gujarat, India",20.537058,72.933282,exact,Unit 1,operating,coal - unknown,34,unknown,,,Atul Ltd [100.0%],https://www.gem.wiki/Atul_power_station,
1/23/2024,Auraiya IGCC power station,Auraiya IGCC power station,"Auraiya, Uttar Pradesh, India",26.46401,79.506462,approximate,Unit 1,cancelled,coal - unknown,300,unknown,,,NTPC Ltd [100.0%],https://www.gem.wiki/Auraiya_IGCC_power_station,
1/23/2024,Auraiya Unitech power station,Auraiya Unitech power station,"Auraiya, Uttar Pradesh, India",26.46401,79.506462,approximate,Unit 1,cancelled,coal - unknown,250,subcritical,,,Unitech Machines [100.0%],https://www.gem.wiki/Auraiya_Unitech_power_station,
1/23/2024,Babandh power station,Babandh power station,"Kharagprasad, Motunga, Dhenkanal, Odisha, India",20.826425,85.296478,exact,Phase I Unit 1,cancelled,coal - unknown,660,supercritical,,,LANCO Infratech Ltd [100.0%],https://www.gem.wiki/Babandh_power_station,
1/23/2024,Babandh power station,Babandh power station,"Kharagprasad, Motunga, Dhenkanal, Odisha, India",20.826425,85.296478,exact,Phase II Unit 2,cancelled,coal - unknown,660,supercritical,,,LANCO Infratech Ltd [100.0%],https://www.gem.wiki/Babandh_power_station,
1/23/2024,Babandh power station,Babandh power station,"Kharagprasad, Motunga, Dhenkanal, Odisha, India",20.826425,85.296478,exact,Phase I Unit 2,cancelled,coal - unknown,660,supercritical,,,LANCO Infratech Ltd [100.0%],https://www.gem.wiki/Babandh_power_station,
1/23/2024,Babandh power station,Babandh power station,"Kharagprasad, Motunga, Dhenkanal, Odisha, India",20.826425,85.296478,exact,Phase II Unit 1,cancelled,coal - unknown,660,supercritical,,,LANCO Infratech Ltd [100.0%],https://www.gem.wiki/Babandh_power_station,
1/23/2024,Badarpur power station,Badarpur power station,"Badarpur, South, Delhi, India",28.505394,77.307406,exact,Phase 1 Unit 2,retired,coal - bituminous,95,subcritical,1974,2018,NTPC Ltd [100.0%],https://www.gem.wiki/Badarpur_power_station,
1/23/2024,Badarpur power station,Badarpur power station,"Badarpur, South, Delhi, India",28.505394,77.307406,exact,Phase 2 Unit 2,retired,coal - bituminous,210,subcritical,1981,2018,NTPC Ltd [100.0%],https://www.gem.wiki/Badarpur_power_station,
1/23/2024,Badarpur power station,Badarpur power station,"Badarpur, South, Delhi, India",28.505394,77.307406,exact,Phase 2 Unit 1,retired,coal - bituminous,210,subcritical,1978,2018,NTPC Ltd [100.0%],https://www.gem.wiki/Badarpur_power_station,
1/23/2024,Badarpur power station,Badarpur power station,"Badarpur, South, Delhi, India",28.505394,77.307406,exact,Phase 1 Unit 1,retired,coal - bituminous,95,subcritical,1973,2018,NTPC Ltd [100.0%],https://www.gem.wiki/Badarpur_power_station,
1/23/2024,Badarpur power station,Badarpur power station,"Badarpur, South, Delhi, India",28.505394,77.307406,exact,Phase 1 Unit 3,retired,coal - bituminous,95,subcritical,1975,2018,NTPC Ltd [100.0%],https://www.gem.wiki/Badarpur_power_station,
1/23/2024,Bakreswar Thermal Power Station,Bakreswar Thermal Power Station,"Chinpai, Suri, Birbhum, West Bengal, India",23.8292205,87.451034,exact,Unit 4,operating,coal - unknown,210,subcritical,2007,,The West Bengal Power Development Corp Ltd (WBPDCL) [100.0%],https://www.gem.wiki/Bakreswar_Thermal_Power_Station,
1/23/2024,Bakreswar Thermal Power Station,Bakreswar Thermal Power Station,"Chinpai, Suri, Birbhum, West Bengal, India",23.8292205,87.451034,exact,Unit 6,cancelled,coal - unknown,660,supercritical,,,The West Bengal Power Development Corp Ltd (WBPDCL) [100.0%],https://www.gem.wiki/Bakreswar_Thermal_Power_Station,
1/23/2024,Bakreswar Thermal Power Station,Bakreswar Thermal Power Station,"Chinpai, Suri, Birbhum, West Bengal, India",23.8292205,87.451034,exact,Unit 1,operating,coal - unknown,210,subcritical,1999,,The West Bengal Power Development Corp Ltd (WBPDCL) [100.0%],https://www.gem.wiki/Bakreswar_Thermal_Power_Station,
1/23/2024,Bakreswar Thermal Power Station,Bakreswar Thermal Power Station,"Chinpai, Suri, Birbhum, West Bengal, India",23.8292205,87.451034,exact,Unit 2,operating,coal - unknown,210,subcritical,2000,,The West Bengal Power Development Corp Ltd (WBPDCL) [100.0%],https://www.gem.wiki/Bakreswar_Thermal_Power_Station,
1/23/2024,Bakreswar Thermal Power Station,Bakreswar Thermal Power Station,"Chinpai, Suri, Birbhum, West Bengal, India",23.8292205,87.451034,exact,Unit 3,operating,coal - unknown,210,subcritical,2001,,The West Bengal Power Development Corp Ltd (WBPDCL) [100.0%],https://www.gem.wiki/Bakreswar_Thermal_Power_Station,
1/23/2024,Bakreswar Thermal Power Station,Bakreswar Thermal Power Station,"Chinpai, Suri, Birbhum, West Bengal, India",23.8292205,87.451034,exact,Unit 5,operating,coal - unknown,210,subcritical,2009,,The West Bengal Power Development Corp Ltd (WBPDCL) [100.0%],https://www.gem.wiki/Bakreswar_Thermal_Power_Station,
1/23/2024,Balagarh power station,Balagarh power station,"Char Bhabanipur, Balargarh, Hooghly (Hugli), West Bengal, India",23.126218,88.456134,approximate,Unit 1,cancelled,coal - unknown,660,supercritical,,,CESC Ltd (CESC) [100.0%],https://www.gem.wiki/Balagarh_power_station,
1/23/2024,Balagarh power station,Balagarh power station,"Char Bhabanipur, Balargarh, Hooghly (Hugli), West Bengal, India",23.126218,88.456134,approximate,Unit 2,cancelled,coal - unknown,660,supercritical,,,CESC Ltd (CESC) [100.0%],https://www.gem.wiki/Balagarh_power_station,
1/23/2024,Balagarh power station,Balagarh power station,"Char Bhabanipur, Balargarh, Hooghly (Hugli), West Bengal, India",23.126218,88.456134,approximate,Unit 3,cancelled,coal - unknown,660,supercritical,,,CESC Ltd (CESC) [100.0%],https://www.gem.wiki/Balagarh_power_station,
1/23/2024,Balaji Cement power station,Balaji Cement power station,"Krishna, Andhra Pradesh, India",16.283333,81.216667,approximate,Unit 1,operating,coal - unknown,35,subcritical,2009,,Jaypee Cement Corp Ltd (JCCL) [100.0%],https://www.gem.wiki/Balaji_Cement_power_station,
1/23/2024,Balangir power station,Balangir power station,"Luthurbanda, Titilagarh, Balangir, Odisha, India",20.220833,83.191667,exact,Unit 2,cancelled,coal - unknown,660,supercritical,,,Sahara India Power Corp [100.0%],https://www.gem.wiki/Balangir_power_station,
1/23/2024,Balangir power station,Balangir power station,"Luthurbanda, Titilagarh, Balangir, Odisha, India",20.220833,83.191667,exact,Unit 1,cancelled,coal - unknown,660,supercritical,,,Sahara India Power Corp [100.0%],https://www.gem.wiki/Balangir_power_station,
1/23/2024,BALCO Korba power station,BALCO Korba power station,"Korba, Korba, Korba, Chhattisgarh, India",22.3930944,82.7439443,exact,Phase 1 Unit 4,operating,coal - unknown,67.5,subcritical,1988,,BALCO [TO BE DELETED] [100.0%],https://www.gem.wiki/BALCO_Korba_power_station,
1/23/2024,BALCO Korba power station,BALCO Korba power station,"Korba, Korba, Korba, Chhattisgarh, India",22.3930944,82.7439443,exact,Phase 1 Unit 3,operating,coal - unknown,67.5,subcritical,1988,,BALCO [TO BE DELETED] [100.0%],https://www.gem.wiki/BALCO_Korba_power_station,
1/23/2024,BALCO Korba power station,BALCO Korba power station,"Korba, Korba, Korba, Chhattisgarh, India",22.3930944,82.7439443,exact,Phase 1 Unit 1,operating,coal - unknown,67.5,subcritical,1988,,BALCO [TO BE DELETED] [100.0%],https://www.gem.wiki/BALCO_Korba_power_station,
1/23/2024,BALCO Korba power station,BALCO Korba power station,"Korba, Korba, Korba, Chhattisgarh, India",22.3930944,82.7439443,exact,Phase 2 Unit 3,operating,coal - bituminous,135,subcritical,2006,,BALCO [TO BE DELETED] [100.0%],https://www.gem.wiki/BALCO_Korba_power_station,
1/23/2024,BALCO Korba power station,BALCO Korba power station,"Korba, Korba, Korba, Chhattisgarh, India",22.3930944,82.7439443,exact,Phase 2 Unit 1,operating,coal - bituminous,135,subcritical,2005,,BALCO [TO BE DELETED] [100.0%],https://www.gem.wiki/BALCO_Korba_power_station,
1/23/2024,BALCO Korba power station,BALCO Korba power station,"Korba, Korba, Korba, Chhattisgarh, India",22.3930944,82.7439443,exact,Phase 2 Unit 2,operating,coal - bituminous,135,subcritical,2005,,BALCO [TO BE DELETED] [100.0%],https://www.gem.wiki/BALCO_Korba_power_station,
1/23/2024,BALCO Korba power station,BALCO Korba power station,"Korba, Korba, Korba, Chhattisgarh, India",22.3930944,82.7439443,exact,Phase 3 Unit 1,operating,coal - bituminous,300,subcritical,2015,,BALCO [TO BE DELETED] [100.0%],https://www.gem.wiki/BALCO_Korba_power_station,
1/23/2024,BALCO Korba power station,BALCO Korba power station,"Korba, Korba, Korba, Chhattisgarh, India",22.3930944,82.7439443,exact,Phase 3 Unit 3,operating,coal - bituminous,300,subcritical,2013,,BALCO [TO BE DELETED] [100.0%],https://www.gem.wiki/BALCO_Korba_power_station,
1/23/2024,BALCO Korba power station,BALCO Korba power station,"Korba, Korba, Korba, Chhattisgarh, India",22.3930944,82.7439443,exact,Phase 2 Unit 4,operating,coal - bituminous,135,subcritical,2006,,BALCO [TO BE DELETED] [100.0%],https://www.gem.wiki/BALCO_Korba_power_station,
1/23/2024,BALCO Korba power station,BALCO Korba power station,"Korba, Korba, Korba, Chhattisgarh, India",22.3930944,82.7439443,exact,Phase 3 Unit 2,operating,coal - bituminous,300,subcritical,2016,,BALCO [TO BE DELETED] [100.0%],https://www.gem.wiki/BALCO_Korba_power_station,
1/23/2024,BALCO Korba power station,BALCO Korba power station,"Korba, Korba, Korba, Chhattisgarh, India",22.3930944,82.7439443,exact,Phase 3 Unit 4,operating,coal - bituminous,300,subcritical,2013,,BALCO [TO BE DELETED] [100.0%],https://www.gem.wiki/BALCO_Korba_power_station,
1/23/2024,BALCO Korba power station,BALCO Korba power station,"Korba, Korba, Korba, Chhattisgarh, India",22.3930944,82.7439443,exact,Phase 1 Unit 2,operating,coal - unknown,67.5,subcritical,1988,,BALCO [TO BE DELETED] [100.0%],https://www.gem.wiki/BALCO_Korba_power_station,
1/23/2024,Ballarpur Bilt Power power station,Ballarpur Bilt Power power station,"Ballarpur, Chandrapur, Maharashtra, India",19.860468,79.339438,exact,Unit 3,operating,coal - unknown,40,subcritical,2009,,Ballarpur Industries Ltd (BILT) [100.0%],https://www.gem.wiki/Ballarpur_Bilt_Power_power_station,
1/23/2024,Balpur power station,Balpur power station,"Jangir-Champa and Korba, Chhattisgarh, India",22.045391,82.647886,approximate,Unit 1,cancelled,coal - unknown,1200,unknown,,,Jain Energy [100.0%],https://www.gem.wiki/Balpur_power_station,
1/23/2024,Banas Thermal Power project (Anuppur),Banas Thermal Power project (Anuppur),"Anuppur, Chhulkar-Raksha, Madhya Pradesh, India",23.102944,81.698098,approximate,Unit 2,cancelled,coal - unknown,660,unknown,,,Banas Thermal Power Pvt Ltd [100.0%],https://www.gem.wiki/Banas_Thermal_Power_project_(Anuppur),
1/23/2024,Banas Thermal Power project (Anuppur),Banas Thermal Power project (Anuppur),"Anuppur, Chhulkar-Raksha, Madhya Pradesh, India",23.102944,81.698098,approximate,Unit 1,cancelled,coal - unknown,660,unknown,,,Banas Thermal Power Pvt Ltd [100.0%],https://www.gem.wiki/Banas_Thermal_Power_project_(Anuppur),
1/23/2024,Bandel Thermal Power Station,Bandel Thermal Power Station,"Bandapara, Chinsurah-Mogra, Hooghly, West Bengal, India",22.995746,88.403815,exact,Unit 3,retired,coal - bituminous,60,subcritical,1966,2018,The West Bengal Power Development Corp Ltd (WBPDCL) [100.0%],https://www.gem.wiki/Bandel_Thermal_Power_Station,
1/23/2024,Bandel Thermal Power Station,Bandel Thermal Power Station,"Bandapara, Chinsurah-Mogra, Hooghly, West Bengal, India",22.995746,88.403815,exact,Unit 2,operating,coal - bituminous,60,subcritical,1965,,The West Bengal Power Development Corp Ltd (WBPDCL) [100.0%],https://www.gem.wiki/Bandel_Thermal_Power_Station,
1/23/2024,Bandel Thermal Power Station,Bandel Thermal Power Station,"Bandapara, Chinsurah-Mogra, Hooghly, West Bengal, India",22.995746,88.403815,exact,Unit 1,retired,coal - bituminous,60,subcritical,1965,2022,The West Bengal Power Development Corp Ltd (WBPDCL) [100.0%],https://www.gem.wiki/Bandel_Thermal_Power_Station,
1/23/2024,Bandel Thermal Power Station,Bandel Thermal Power Station,"Bandapara, Chinsurah-Mogra, Hooghly, West Bengal, India",22.995746,88.403815,exact,Unit 4,retired,coal - bituminous,60,subcritical,1966,2018,The West Bengal Power Development Corp Ltd (WBPDCL) [100.0%],https://www.gem.wiki/Bandel_Thermal_Power_Station,
1/23/2024,Bandel Thermal Power Station,Bandel Thermal Power Station,"Bandapara, Chinsurah-Mogra, Hooghly, West Bengal, India",22.995746,88.403815,exact,Unit 5,operating,coal - bituminous,210,subcritical,1982,,The West Bengal Power Development Corp Ltd (WBPDCL) [100.0%],https://www.gem.wiki/Bandel_Thermal_Power_Station,
1/23/2024,Bander power station,Bander power station,"Painampuram, Muthukur, Nellore, Andhra Pradesh, India",14.351195,80.143086,exact,Unit 3,cancelled,coal - unknown,660,supercritical,,,Sembcorp Energy India Ltd [100.0%],https://www.gem.wiki/Bander_power_station,
1/23/2024,Bander power station,Bander power station,"Painampuram, Muthukur, Nellore, Andhra Pradesh, India",14.351195,80.143086,exact,Unit 2,operating,coal - unknown,660,supercritical,2015,,Sembcorp Energy India Ltd [100.0%],https://www.gem.wiki/Bander_power_station,
1/23/2024,Bander power station,Bander power station,"Painampuram, Muthukur, Nellore, Andhra Pradesh, India",14.351195,80.143086,exact,Unit 1,operating,coal - unknown,660,supercritical,2015,,Sembcorp Energy India Ltd [100.0%],https://www.gem.wiki/Bander_power_station,
1/23/2024,Banka Power Project,Banka Power Project,"Siriya, Banka, Bihar, India",24.714049,86.958329,exact,Unit 2,cancelled,coal - unknown,660,supercritical,,,JAS Infrastructure and Power Ltd [100.0%],https://www.gem.wiki/Banka_Power_Project,
1/23/2024,Banka Power Project,Banka Power Project,"Siriya, Banka, Bihar, India",24.714049,86.958329,exact,Unit 4,cancelled,coal - unknown,660,supercritical,,,JAS Infrastructure and Power Ltd [100.0%],https://www.gem.wiki/Banka_Power_Project,
1/23/2024,Banka Power Project,Banka Power Project,"Siriya, Banka, Bihar, India",24.714049,86.958329,exact,Unit 3,cancelled,coal - unknown,660,supercritical,,,JAS Infrastructure and Power Ltd [100.0%],https://www.gem.wiki/Banka_Power_Project,
1/23/2024,Banka Power Project,Banka Power Project,"Siriya, Banka, Bihar, India",24.714049,86.958329,exact,Unit 1,cancelled,coal - unknown,660,supercritical,,,JAS Infrastructure and Power Ltd [100.0%],https://www.gem.wiki/Banka_Power_Project,
1/23/2024,Bansagar power station,Bansagar power station,"Sakhi, Beohari, Shahdol, Madhya Pradesh, India",24.023398,81.374295,approximate,Unit 1,cancelled,coal - unknown,800,supercritical,,,Bansagar Thermal Power [100.0%],https://www.gem.wiki/Bansagar_power_station,
1/23/2024,Bansagar power station,Bansagar power station,"Sakhi, Beohari, Shahdol, Madhya Pradesh, India",24.023398,81.374295,approximate,Unit 2,cancelled,coal - unknown,800,supercritical,,,Bansagar Thermal Power [100.0%],https://www.gem.wiki/Bansagar_power_station,
1/23/2024,Banswara Thermal Power Station,Banswara Thermal Power Station,"Phephar, Banswara, Banswara, Rajasthan, India",23.540541,74.442253,approximate,Unit 2,cancelled,coal - unknown,660,supercritical,,,Rajasthan RV Utpadan Nigam [100.0%],https://www.gem.wiki/Banswara_Thermal_Power_Station,
1/23/2024,Banswara Thermal Power Station,Banswara Thermal Power Station,"Phephar, Banswara, Banswara, Rajasthan, India",23.540541,74.442253,approximate,Unit 1,cancelled,coal - unknown,660,supercritical,,,Rajasthan RV Utpadan Nigam [100.0%],https://www.gem.wiki/Banswara_Thermal_Power_Station,
1/23/2024,Bara Thermal Power Project,Bara Thermal Power Project,"Bara, Allahabad, Uttar Pradesh, India",25.196345,81.658534,exact,Phase II,cancelled,coal - unknown,1320,unknown,,,Jaiprakash Power Ventures Ltd [100.0%],https://www.gem.wiki/Bara_Thermal_Power_Project,
1/23/2024,Bara Thermal Power Project,Bara Thermal Power Project,"Bara, Allahabad, Uttar Pradesh, India",25.196345,81.658534,exact,Phase I Unit 3,operating,coal - unknown,660,supercritical,2017,,Jaiprakash Power Ventures Ltd [100.0%],https://www.gem.wiki/Bara_Thermal_Power_Project,
1/23/2024,Bara Thermal Power Project,Bara Thermal Power Project,"Bara, Allahabad, Uttar Pradesh, India",25.196345,81.658534,exact,Phase I Unit 2,operating,coal - unknown,660,supercritical,2016,,Jaiprakash Power Ventures Ltd [100.0%],https://www.gem.wiki/Bara_Thermal_Power_Project,
